Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 119,424
  value_embeds            : 477,696
  lm_head                 : 119,424
  transformer_matrices    : 14,156,544
  scalars                 : 16
  total                   : 14,873,104
Estimated FLOPs per token: 1.328417e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.740342 | lrm: 1.00 | dt: 1140ms | tok/sec: 57,481 | mfu: 5.5% | epoch: 1 | remaining: 600s    
step 00001 (0.0%) | loss: 6.113998 | lrm: 1.00 | dt: 1051ms | tok/sec: 62,329 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00002 (0.0%) | loss: 5.555115 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,632 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00003 (0.0%) | loss: 4.862858 | lrm: 1.00 | dt: 1044ms | tok/sec: 62,746 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00004 (0.0%) | loss: 4.365533 | lrm: 1.00 | dt: 1047ms | tok/sec: 62,590 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00005 (0.0%) | loss: 4.023298 | lrm: 1.00 | dt: 1046ms | tok/sec: 62,652 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00006 (0.0%) | loss: 3.781864 | lrm: 1.00 | dt: 1045ms | tok/sec: 62,730 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00007 (0.0%) | loss: 3.598164 | lrm: 1.00 | dt: 1048ms | tok/sec: 62,506 | mfu: 6.0% | epoch: 1 | remaining: 600s    
step 00008 (0.0%) | loss: 3.464394 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,656 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00009 (0.0%) | loss: 3.364871 | lrm: 1.00 | dt: 1062ms | tok/sec: 61,687 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00010 (0.0%) | loss: 3.276936 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,564 | mfu: 5.9% | epoch: 1 | remaining: 600s    
step 00011 (0.0%) | loss: 3.211292 | lrm: 1.00 | dt: 1063ms | tok/sec: 61,667 | mfu: 5.9% | epoch: 1 | remaining: 599s    
step 00012 (0.2%) | loss: 3.154180 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,537 | mfu: 5.9% | epoch: 1 | remaining: 598s    
step 00013 (0.4%) | loss: 3.098442 | lrm: 1.00 | dt: 1065ms | tok/sec: 61,542 | mfu: 5.9% | epoch: 1 | remaining: 597s    
step 00014 (0.5%) | loss: 3.047789 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,589 | mfu: 5.9% | epoch: 1 | remaining: 596s    
step 00015 (0.7%) | loss: 2.993867 | lrm: 1.00 | dt: 1064ms | tok/sec: 61,579 | mfu: 5.9% | epoch: 1 | remaining: 595s    
step 00459 (79.8%) | loss: 0.372093 | lrm: 0.40 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 12 | remaining: 120s    
step 00460 (79.9%) | loss: 0.356526 | lrm: 0.40 | dt: 1067ms | tok/sec: 61,401 | mfu: 5.9% | epoch: 12 | remaining: 119s    
step 00461 (80.1%) | loss: 0.352802 | lrm: 0.40 | dt: 1071ms | tok/sec: 61,197 | mfu: 5.8% | epoch: 12 | remaining: 118s    
step 00462 (80.3%) | loss: 0.353349 | lrm: 0.39 | dt: 1068ms | tok/sec: 61,367 | mfu: 5.9% | epoch: 12 | remaining: 117s    
step 00463 (80.5%) | loss: 0.349608 | lrm: 0.39 | dt: 1070ms | tok/sec: 61,251 | mfu: 5.8% | epoch: 12 | remaining: 116s    
step 00464 (80.6%) | loss: 0.343089 | lrm: 0.39 | dt: 1068ms | tok/sec: 61,346 | mfu: 5.9% | epoch: 12 | remaining: 115s    
step 00465 (80.8%) | loss: 0.335004 | lrm: 0.38 | dt: 1070ms | tok/sec: 61,256 | mfu: 5.8% | epoch: 12 | remaining: 114s    
step 00466 (81.0%) | loss: 0.328421 | lrm: 0.38 | dt: 1069ms | tok/sec: 61,285 | mfu: 5.8% | epoch: 12 | remaining: 113s    
step 00467 (81.2%) | loss: 0.321545 | lrm: 0.38 | dt: 1070ms | tok/sec: 61,229 | mfu: 5.8% | epoch: 12 | remaining: 112s    
step 00468 (81.4%) | loss: 0.318794 | lrm: 0.37 | dt: 1069ms | tok/sec: 61,311 | mfu: 5.8% | epoch: 12 | remaining: 111s    
step 00469 (81.5%) | loss: 0.314925 | lrm: 0.37 | dt: 1067ms | tok/sec: 61,433 | mfu: 5.9% | epoch: 12 | remaining: 110s    
step 00470 (81.7%) | loss: 0.319184 | lrm: 0.37 | dt: 1070ms | tok/sec: 61,225 | mfu: 5.8% | epoch: 12 | remaining: 109s    
step 00471 (81.9%) | loss: 0.315655 | lrm: 0.36 | dt: 1067ms | tok/sec: 61,410 | mfu: 5.9% | epoch: 13 | remaining: 108s    
step 00472 (82.1%) | loss: 0.314140 | lrm: 0.36 | dt: 1068ms | tok/sec: 61,343 | mfu: 5.8% | epoch: 13 | remaining: 107s    
step 00473 (82.2%) | loss: 0.310931 | lrm: 0.36 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 13 | remaining: 105s    
step 00474 (82.4%) | loss: 0.318352 | lrm: 0.35 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 13 | remaining: 104s    
step 00475 (82.6%) | loss: 0.311083 | lrm: 0.35 | dt: 1069ms | tok/sec: 61,290 | mfu: 5.8% | epoch: 13 | remaining: 103s    
step 00476 (82.8%) | loss: 0.315920 | lrm: 0.34 | dt: 1069ms | tok/sec: 61,309 | mfu: 5.8% | epoch: 13 | remaining: 102s    
step 00477 (83.0%) | loss: 0.311766 | lrm: 0.34 | dt: 1069ms | tok/sec: 61,281 | mfu: 5.8% | epoch: 13 | remaining: 101s    
step 00478 (83.1%) | loss: 0.311710 | lrm: 0.34 | dt: 1068ms | tok/sec: 61,360 | mfu: 5.9% | epoch: 13 | remaining: 100s    
step 00479 (83.3%) | loss: 0.304318 | lrm: 0.33 | dt: 1071ms | tok/sec: 61,201 | mfu: 5.8% | epoch: 13 | remaining: 99s    
step 00480 (83.5%) | loss: 0.297571 | lrm: 0.33 | dt: 1070ms | tok/sec: 61,264 | mfu: 5.8% | epoch: 13 | remaining: 98s    
step 00481 (83.7%) | loss: 0.301445 | lrm: 0.33 | dt: 1067ms | tok/sec: 61,393 | mfu: 5.9% | epoch: 13 | remaining: 97s    
step 00482 (83.9%) | loss: 0.298941 | lrm: 0.32 | dt: 1070ms | tok/sec: 61,222 | mfu: 5.8% | epoch: 13 | remaining: 96s    
step 00483 (84.0%) | loss: 0.295726 | lrm: 0.32 | dt: 1067ms | tok/sec: 61,392 | mfu: 5.9% | epoch: 13 | remaining: 95s    
step 00484 (84.2%) | loss: 0.299462 | lrm: 0.32 | dt: 1069ms | tok/sec: 61,309 | mfu: 5.8% | epoch: 13 | remaining: 94s    
step 00485 (84.4%) | loss: 0.300787 | lrm: 0.31 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.8% | epoch: 13 | remaining: 93s    
step 00486 (84.6%) | loss: 0.294872 | lrm: 0.31 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 13 | remaining: 92s    
step 00487 (84.7%) | loss: 0.290874 | lrm: 0.31 | dt: 1069ms | tok/sec: 61,281 | mfu: 5.8% | epoch: 13 | remaining: 90s    
step 00488 (84.9%) | loss: 0.290513 | lrm: 0.30 | dt: 1070ms | tok/sec: 61,233 | mfu: 5.8% | epoch: 13 | remaining: 89s    
step 00489 (85.1%) | loss: 0.281723 | lrm: 0.30 | dt: 1070ms | tok/sec: 61,271 | mfu: 5.8% | epoch: 13 | remaining: 88s    
step 00490 (85.3%) | loss: 0.275166 | lrm: 0.29 | dt: 1071ms | tok/sec: 61,197 | mfu: 5.8% | epoch: 13 | remaining: 87s    
step 00491 (85.5%) | loss: 0.268310 | lrm: 0.29 | dt: 1069ms | tok/sec: 61,304 | mfu: 5.8% | epoch: 13 | remaining: 86s    
step 00492 (85.6%) | loss: 0.271062 | lrm: 0.29 | dt: 1069ms | tok/sec: 61,324 | mfu: 5.8% | epoch: 13 | remaining: 85s    
step 00493 (85.8%) | loss: 0.271726 | lrm: 0.28 | dt: 1070ms | tok/sec: 61,228 | mfu: 5.8% | epoch: 13 | remaining: 84s    
step 00494 (86.0%) | loss: 0.270208 | lrm: 0.28 | dt: 1070ms | tok/sec: 61,257 | mfu: 5.8% | epoch: 13 | remaining: 83s    
step 00495 (86.2%) | loss: 0.272914 | lrm: 0.28 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 13 | remaining: 82s    
step 00496 (86.3%) | loss: 0.270928 | lrm: 0.27 | dt: 1069ms | tok/sec: 61,300 | mfu: 5.8% | epoch: 13 | remaining: 81s    
step 00497 (86.5%) | loss: 0.270190 | lrm: 0.27 | dt: 1069ms | tok/sec: 61,302 | mfu: 5.8% | epoch: 13 | remaining: 80s    
step 00498 (86.7%) | loss: 0.268087 | lrm: 0.27 | dt: 1072ms | tok/sec: 61,134 | mfu: 5.8% | epoch: 13 | remaining: 79s    
step 00499 (86.9%) | loss: 0.256916 | lrm: 0.26 | dt: 1071ms | tok/sec: 61,186 | mfu: 5.8% | epoch: 13 | remaining: 78s    
step 00500 (87.1%) | loss: 0.251449 | lrm: 0.26 | dt: 1070ms | tok/sec: 61,266 | mfu: 5.8% | epoch: 13 | remaining: 77s    
step 00501 (87.2%) | loss: 0.250553 | lrm: 0.26 | dt: 1069ms | tok/sec: 61,288 | mfu: 5.8% | epoch: 13 | remaining: 76s    
step 00502 (87.4%) | loss: 0.247616 | lrm: 0.25 | dt: 1070ms | tok/sec: 61,264 | mfu: 5.8% | epoch: 13 | remaining: 74s    
step 00503 (87.6%) | loss: 0.244204 | lrm: 0.25 | dt: 1071ms | tok/sec: 61,190 | mfu: 5.8% | epoch: 13 | remaining: 73s    
step 00504 (87.8%) | loss: 0.236336 | lrm: 0.24 | dt: 1070ms | tok/sec: 61,254 | mfu: 5.8% | epoch: 13 | remaining: 72s    
step 00505 (88.0%) | loss: 0.233045 | lrm: 0.24 | dt: 1067ms | tok/sec: 61,418 | mfu: 5.9% | epoch: 13 | remaining: 71s    
step 00506 (88.1%) | loss: 0.226631 | lrm: 0.24 | dt: 1072ms | tok/sec: 61,145 | mfu: 5.8% | epoch: 13 | remaining: 70s    
step 00507 (88.3%) | loss: 0.224032 | lrm: 0.23 | dt: 1069ms | tok/sec: 61,311 | mfu: 5.8% | epoch: 13 | remaining: 69s    
step 00508 (88.5%) | loss: 0.221984 | lrm: 0.23 | dt: 1071ms | tok/sec: 61,217 | mfu: 5.8% | epoch: 13 | remaining: 68s    
step 00509 (88.7%) | loss: 0.222945 | lrm: 0.23 | dt: 1068ms | tok/sec: 61,348 | mfu: 5.9% | epoch: 13 | remaining: 67s    
step 00510 (88.8%) | loss: 0.223313 | lrm: 0.22 | dt: 1069ms | tok/sec: 61,310 | mfu: 5.8% | epoch: 14 | remaining: 66s    
step 00511 (89.0%) | loss: 0.221540 | lrm: 0.22 | dt: 1069ms | tok/sec: 61,311 | mfu: 5.8% | epoch: 14 | remaining: 65s    
step 00512 (89.2%) | loss: 0.219206 | lrm: 0.22 | dt: 1070ms | tok/sec: 61,222 | mfu: 5.8% | epoch: 14 | remaining: 64s    
step 00513 (89.4%) | loss: 0.222654 | lrm: 0.21 | dt: 1068ms | tok/sec: 61,370 | mfu: 5.9% | epoch: 14 | remaining: 63s    
step 00514 (89.6%) | loss: 0.216543 | lrm: 0.21 | dt: 1068ms | tok/sec: 61,341 | mfu: 5.8% | epoch: 14 | remaining: 62s    
step 00515 (89.7%) | loss: 0.219718 | lrm: 0.21 | dt: 1068ms | tok/sec: 61,375 | mfu: 5.9% | epoch: 14 | remaining: 61s    
step 00516 (89.9%) | loss: 0.216578 | lrm: 0.20 | dt: 1070ms | tok/sec: 61,261 | mfu: 5.8% | epoch: 14 | remaining: 59s    
step 00517 (90.1%) | loss: 0.214256 | lrm: 0.20 | dt: 1071ms | tok/sec: 61,197 | mfu: 5.8% | epoch: 14 | remaining: 58s    
step 00518 (90.3%) | loss: 0.208513 | lrm: 0.19 | dt: 1069ms | tok/sec: 61,300 | mfu: 5.8% | epoch: 14 | remaining: 57s    
step 00519 (90.4%) | loss: 0.203092 | lrm: 0.19 | dt: 1069ms | tok/sec: 61,315 | mfu: 5.8% | epoch: 14 | remaining: 56s    
step 00520 (90.6%) | loss: 0.202400 | lrm: 0.19 | dt: 1067ms | tok/sec: 61,399 | mfu: 5.9% | epoch: 14 | remaining: 55s    
step 00521 (90.8%) | loss: 0.200736 | lrm: 0.18 | dt: 1071ms | tok/sec: 61,214 | mfu: 5.8% | epoch: 14 | remaining: 54s    
step 00522 (91.0%) | loss: 0.196688 | lrm: 0.18 | dt: 1070ms | tok/sec: 61,258 | mfu: 5.8% | epoch: 14 | remaining: 53s    
step 00523 (91.2%) | loss: 0.197955 | lrm: 0.18 | dt: 1070ms | tok/sec: 61,238 | mfu: 5.8% | epoch: 14 | remaining: 52s    
step 00524 (91.3%) | loss: 0.200034 | lrm: 0.17 | dt: 1070ms | tok/sec: 61,228 | mfu: 5.8% | epoch: 14 | remaining: 51s    
step 00525 (91.5%) | loss: 0.198062 | lrm: 0.17 | dt: 1069ms | tok/sec: 61,317 | mfu: 5.8% | epoch: 14 | remaining: 50s    
step 00526 (91.7%) | loss: 0.193023 | lrm: 0.17 | dt: 1070ms | tok/sec: 61,252 | mfu: 5.8% | epoch: 14 | remaining: 49s    
step 00527 (91.9%) | loss: 0.193739 | lrm: 0.16 | dt: 1068ms | tok/sec: 61,381 | mfu: 5.9% | epoch: 14 | remaining: 48s    
step 00528 (92.1%) | loss: 0.186569 | lrm: 0.16 | dt: 1069ms | tok/sec: 61,320 | mfu: 5.8% | epoch: 14 | remaining: 47s    
step 00529 (92.2%) | loss: 0.180443 | lrm: 0.16 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.8% | epoch: 14 | remaining: 46s    
step 00530 (92.4%) | loss: 0.175882 | lrm: 0.15 | dt: 1068ms | tok/sec: 61,376 | mfu: 5.9% | epoch: 14 | remaining: 44s    
step 00531 (92.6%) | loss: 0.176999 | lrm: 0.15 | dt: 1070ms | tok/sec: 61,263 | mfu: 5.8% | epoch: 14 | remaining: 43s    
step 00532 (92.8%) | loss: 0.176655 | lrm: 0.14 | dt: 1068ms | tok/sec: 61,382 | mfu: 5.9% | epoch: 14 | remaining: 42s    
step 00533 (92.9%) | loss: 0.174562 | lrm: 0.14 | dt: 1070ms | tok/sec: 61,223 | mfu: 5.8% | epoch: 14 | remaining: 41s    
step 00534 (93.1%) | loss: 0.176166 | lrm: 0.14 | dt: 1068ms | tok/sec: 61,349 | mfu: 5.9% | epoch: 14 | remaining: 40s    
step 00535 (93.3%) | loss: 0.174018 | lrm: 0.13 | dt: 1069ms | tok/sec: 61,297 | mfu: 5.8% | epoch: 14 | remaining: 39s    
step 00536 (93.5%) | loss: 0.172044 | lrm: 0.13 | dt: 1070ms | tok/sec: 61,234 | mfu: 5.8% | epoch: 14 | remaining: 38s    
step 00537 (93.7%) | loss: 0.170321 | lrm: 0.13 | dt: 1070ms | tok/sec: 61,257 | mfu: 5.8% | epoch: 14 | remaining: 37s    
step 00538 (93.8%) | loss: 0.163871 | lrm: 0.12 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.8% | epoch: 14 | remaining: 36s    
step 00539 (94.0%) | loss: 0.155351 | lrm: 0.12 | dt: 1071ms | tok/sec: 61,215 | mfu: 5.8% | epoch: 14 | remaining: 35s    
step 00540 (94.2%) | loss: 0.153075 | lrm: 0.12 | dt: 1069ms | tok/sec: 61,320 | mfu: 5.8% | epoch: 14 | remaining: 34s    
step 00541 (94.4%) | loss: 0.153938 | lrm: 0.11 | dt: 1071ms | tok/sec: 61,217 | mfu: 5.8% | epoch: 14 | remaining: 33s    
step 00542 (94.5%) | loss: 0.152217 | lrm: 0.11 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 14 | remaining: 32s    
step 00543 (94.7%) | loss: 0.147471 | lrm: 0.11 | dt: 1070ms | tok/sec: 61,231 | mfu: 5.8% | epoch: 14 | remaining: 31s    
step 00544 (94.9%) | loss: 0.142084 | lrm: 0.10 | dt: 1068ms | tok/sec: 61,376 | mfu: 5.9% | epoch: 14 | remaining: 30s    
step 00545 (95.1%) | loss: 0.139127 | lrm: 0.10 | dt: 1069ms | tok/sec: 61,304 | mfu: 5.8% | epoch: 14 | remaining: 28s    
step 00546 (95.3%) | loss: 0.136322 | lrm: 0.09 | dt: 1068ms | tok/sec: 61,372 | mfu: 5.9% | epoch: 14 | remaining: 27s    
step 00547 (95.4%) | loss: 0.135661 | lrm: 0.09 | dt: 1070ms | tok/sec: 61,255 | mfu: 5.8% | epoch: 14 | remaining: 26s    
step 00548 (95.6%) | loss: 0.135389 | lrm: 0.09 | dt: 1069ms | tok/sec: 61,323 | mfu: 5.8% | epoch: 14 | remaining: 25s    
step 00549 (95.8%) | loss: 0.136182 | lrm: 0.08 | dt: 1070ms | tok/sec: 61,252 | mfu: 5.8% | epoch: 14 | remaining: 24s    
step 00550 (96.0%) | loss: 0.133957 | lrm: 0.08 | dt: 1070ms | tok/sec: 61,267 | mfu: 5.8% | epoch: 15 | remaining: 23s    
step 00551 (96.1%) | loss: 0.130949 | lrm: 0.08 | dt: 1070ms | tok/sec: 61,257 | mfu: 5.8% | epoch: 15 | remaining: 22s    
step 00552 (96.3%) | loss: 0.130546 | lrm: 0.07 | dt: 1068ms | tok/sec: 61,340 | mfu: 5.8% | epoch: 15 | remaining: 21s    
step 00553 (96.5%) | loss: 0.130935 | lrm: 0.07 | dt: 1070ms | tok/sec: 61,249 | mfu: 5.8% | epoch: 15 | remaining: 20s    
step 00554 (96.7%) | loss: 0.128514 | lrm: 0.07 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 15 | remaining: 19s    
step 00555 (96.9%) | loss: 0.128600 | lrm: 0.06 | dt: 1069ms | tok/sec: 61,306 | mfu: 5.8% | epoch: 15 | remaining: 18s    
step 00556 (97.0%) | loss: 0.125610 | lrm: 0.06 | dt: 1069ms | tok/sec: 61,301 | mfu: 5.8% | epoch: 15 | remaining: 17s    
step 00557 (97.2%) | loss: 0.125044 | lrm: 0.06 | dt: 1072ms | tok/sec: 61,146 | mfu: 5.8% | epoch: 15 | remaining: 16s    
step 00558 (97.4%) | loss: 0.120054 | lrm: 0.05 | dt: 1069ms | tok/sec: 61,300 | mfu: 5.8% | epoch: 15 | remaining: 15s    
step 00559 (97.6%) | loss: 0.117810 | lrm: 0.05 | dt: 1070ms | tok/sec: 61,225 | mfu: 5.8% | epoch: 15 | remaining: 13s    
step 00560 (97.8%) | loss: 0.118813 | lrm: 0.04 | dt: 1069ms | tok/sec: 61,321 | mfu: 5.8% | epoch: 15 | remaining: 12s    
step 00561 (97.9%) | loss: 0.115834 | lrm: 0.04 | dt: 1069ms | tok/sec: 61,320 | mfu: 5.8% | epoch: 15 | remaining: 11s    
step 00562 (98.1%) | loss: 0.115107 | lrm: 0.04 | dt: 1069ms | tok/sec: 61,331 | mfu: 5.8% | epoch: 15 | remaining: 10s    
step 00563 (98.3%) | loss: 0.117568 | lrm: 0.03 | dt: 1068ms | tok/sec: 61,350 | mfu: 5.9% | epoch: 15 | remaining: 9s    
step 00564 (98.5%) | loss: 0.117819 | lrm: 0.03 | dt: 1070ms | tok/sec: 61,263 | mfu: 5.8% | epoch: 15 | remaining: 8s    
step 00565 (98.6%) | loss: 0.114077 | lrm: 0.03 | dt: 1068ms | tok/sec: 61,351 | mfu: 5.9% | epoch: 15 | remaining: 7s    
step 00566 (98.8%) | loss: 0.113083 | lrm: 0.02 | dt: 1070ms | tok/sec: 61,265 | mfu: 5.8% | epoch: 15 | remaining: 6s    
step 00567 (99.0%) | loss: 0.110837 | lrm: 0.02 | dt: 1070ms | tok/sec: 61,274 | mfu: 5.8% | epoch: 15 | remaining: 5s    
step 00568 (99.2%) | loss: 0.106482 | lrm: 0.02 | dt: 1070ms | tok/sec: 61,248 | mfu: 5.8% | epoch: 15 | remaining: 4s    
step 00569 (99.4%) | loss: 0.103156 | lrm: 0.01 | dt: 1069ms | tok/sec: 61,301 | mfu: 5.8% | epoch: 15 | remaining: 3s    
step 00570 (99.5%) | loss: 0.101530 | lrm: 0.01 | dt: 1070ms | tok/sec: 61,269 | mfu: 5.8% | epoch: 15 | remaining: 2s    
step 00571 (99.7%) | loss: 0.101682 | lrm: 0.01 | dt: 1070ms | tok/sec: 61,224 | mfu: 5.8% | epoch: 15 | remaining: 1s    
step 00572 (99.9%) | loss: 0.102398 | lrm: 0.00 | dt: 1069ms | tok/sec: 61,291 | mfu: 5.8% | epoch: 15 | remaining: 0s    
Checkpoint saved to /home/jonathan/Documents/projects/autoresearch/checkpoint.pt
---
val_bpb:          2.291823
training_seconds: 600.4
total_seconds:    614.7
peak_vram_mb:     12261.9
mfu_percent:      5.86
total_tokens_M:   37.6
num_steps:        573
num_params_M:     14.9
depth:            8
