Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 179,136
  value_embeds            : 1,074,816
  lm_head                 : 179,136
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,210,584
Estimated FLOPs per token: 3.939080e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.741235 | lrm: 1.00 | dt: 4911ms | tok/sec: 26,691 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 6.205927 | lrm: 1.00 | dt: 4894ms | tok/sec: 26,782 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 5.581963 | lrm: 1.00 | dt: 4964ms | tok/sec: 26,405 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 4.872230 | lrm: 1.00 | dt: 4966ms | tok/sec: 26,391 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 4.390814 | lrm: 1.00 | dt: 4967ms | tok/sec: 26,388 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 4.054839 | lrm: 1.00 | dt: 4972ms | tok/sec: 26,359 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 3.822780 | lrm: 1.00 | dt: 4971ms | tok/sec: 26,367 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 3.654162 | lrm: 1.00 | dt: 4968ms | tok/sec: 26,383 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 3.514246 | lrm: 1.00 | dt: 4973ms | tok/sec: 26,354 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 3.381420 | lrm: 1.00 | dt: 4978ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 3.311764 | lrm: 1.00 | dt: 4983ms | tok/sec: 26,306 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 3.243389 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 1 | remaining: 3595s    
step 00012 (0.1%) | loss: 3.179795 | lrm: 1.00 | dt: 4990ms | tok/sec: 26,267 | mfu: 7.4% | epoch: 1 | remaining: 3590s    
step 00013 (0.3%) | loss: 3.102501 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 3585s    
step 00014 (0.4%) | loss: 3.061073 | lrm: 1.00 | dt: 4988ms | tok/sec: 26,276 | mfu: 7.4% | epoch: 1 | remaining: 3580s    
step 00015 (0.6%) | loss: 3.040639 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 1 | remaining: 3575s    
step 00453 (61.4%) | loss: 0.092742 | lrm: 0.77 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 24 | remaining: 1385s    
step 00454 (61.5%) | loss: 0.091528 | lrm: 0.77 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 24 | remaining: 1380s    
step 00455 (61.7%) | loss: 0.090854 | lrm: 0.77 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 24 | remaining: 1375s    
step 00456 (61.8%) | loss: 0.088643 | lrm: 0.76 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 24 | remaining: 1370s    
step 00457 (61.9%) | loss: 0.089049 | lrm: 0.76 | dt: 4992ms | tok/sec: 26,258 | mfu: 7.4% | epoch: 24 | remaining: 1365s    
step 00458 (62.1%) | loss: 0.088610 | lrm: 0.76 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 24 | remaining: 1360s    
step 00459 (62.2%) | loss: 0.088326 | lrm: 0.76 | dt: 4992ms | tok/sec: 26,257 | mfu: 7.4% | epoch: 24 | remaining: 1355s    
step 00460 (62.4%) | loss: 0.087490 | lrm: 0.75 | dt: 4993ms | tok/sec: 26,252 | mfu: 7.4% | epoch: 24 | remaining: 1350s    
step 00461 (62.5%) | loss: 0.085635 | lrm: 0.75 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 24 | remaining: 1345s    
step 00462 (62.6%) | loss: 0.085162 | lrm: 0.75 | dt: 4993ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 24 | remaining: 1340s    
step 00463 (62.8%) | loss: 0.085220 | lrm: 0.74 | dt: 5001ms | tok/sec: 26,210 | mfu: 7.4% | epoch: 24 | remaining: 1335s    
step 00464 (62.9%) | loss: 0.084702 | lrm: 0.74 | dt: 4993ms | tok/sec: 26,252 | mfu: 7.4% | epoch: 24 | remaining: 1330s    
step 00465 (63.1%) | loss: 0.083861 | lrm: 0.74 | dt: 4992ms | tok/sec: 26,257 | mfu: 7.4% | epoch: 24 | remaining: 1325s    
step 00466 (63.2%) | loss: 0.081077 | lrm: 0.74 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 24 | remaining: 1320s    
step 00467 (63.3%) | loss: 0.080824 | lrm: 0.73 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 24 | remaining: 1315s    
step 00468 (63.5%) | loss: 0.079188 | lrm: 0.73 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 24 | remaining: 1310s    
step 00469 (63.6%) | loss: 0.077379 | lrm: 0.73 | dt: 4993ms | tok/sec: 26,249 | mfu: 7.4% | epoch: 24 | remaining: 1305s    
step 00470 (63.8%) | loss: 0.076816 | lrm: 0.72 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 24 | remaining: 1300s    
step 00471 (63.9%) | loss: 0.076644 | lrm: 0.72 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 25 | remaining: 1295s    
step 00472 (64.0%) | loss: 0.076342 | lrm: 0.72 | dt: 4991ms | tok/sec: 26,260 | mfu: 7.4% | epoch: 25 | remaining: 1290s    
step 00473 (64.2%) | loss: 0.076554 | lrm: 0.72 | dt: 4995ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 25 | remaining: 1285s    
step 00474 (64.3%) | loss: 0.076272 | lrm: 0.71 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 25 | remaining: 1280s    
step 00475 (64.4%) | loss: 0.074731 | lrm: 0.71 | dt: 4992ms | tok/sec: 26,257 | mfu: 7.4% | epoch: 25 | remaining: 1275s    
step 00476 (64.6%) | loss: 0.073735 | lrm: 0.71 | dt: 4991ms | tok/sec: 26,263 | mfu: 7.4% | epoch: 25 | remaining: 1270s    
step 00477 (64.7%) | loss: 0.073578 | lrm: 0.71 | dt: 4992ms | tok/sec: 26,254 | mfu: 7.4% | epoch: 25 | remaining: 1265s    
step 00478 (64.9%) | loss: 0.074005 | lrm: 0.70 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 25 | remaining: 1260s    
step 00479 (65.0%) | loss: 0.073151 | lrm: 0.70 | dt: 4994ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 25 | remaining: 1255s    
step 00480 (65.1%) | loss: 0.072700 | lrm: 0.70 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 25 | remaining: 1250s    
step 00481 (65.3%) | loss: 0.071235 | lrm: 0.69 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 25 | remaining: 1245s    
step 00482 (65.4%) | loss: 0.072431 | lrm: 0.69 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 25 | remaining: 1240s    
step 00483 (65.6%) | loss: 0.072108 | lrm: 0.69 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 25 | remaining: 1235s    
step 00484 (65.7%) | loss: 0.071467 | lrm: 0.69 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 25 | remaining: 1230s    
step 00485 (65.8%) | loss: 0.070310 | lrm: 0.68 | dt: 4992ms | tok/sec: 26,254 | mfu: 7.4% | epoch: 25 | remaining: 1225s    
step 00486 (66.0%) | loss: 0.067942 | lrm: 0.68 | dt: 4993ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 25 | remaining: 1220s    
step 00487 (66.1%) | loss: 0.067787 | lrm: 0.68 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 25 | remaining: 1215s    
step 00488 (66.2%) | loss: 0.065832 | lrm: 0.68 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 25 | remaining: 1210s    
step 00489 (66.4%) | loss: 0.064403 | lrm: 0.67 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 25 | remaining: 1205s    
step 00490 (66.5%) | loss: 0.064114 | lrm: 0.67 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 25 | remaining: 1200s    
step 00491 (66.7%) | loss: 0.064164 | lrm: 0.67 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 26 | remaining: 1195s    
step 00492 (66.8%) | loss: 0.063967 | lrm: 0.66 | dt: 4994ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 26 | remaining: 1190s    
step 00493 (66.9%) | loss: 0.063894 | lrm: 0.66 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 26 | remaining: 1185s    
step 00494 (67.1%) | loss: 0.063408 | lrm: 0.66 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 26 | remaining: 1180s    
step 00495 (67.2%) | loss: 0.062311 | lrm: 0.66 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 26 | remaining: 1175s    
step 00496 (67.4%) | loss: 0.062241 | lrm: 0.65 | dt: 4994ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 26 | remaining: 1170s    
step 00497 (67.5%) | loss: 0.061307 | lrm: 0.65 | dt: 4994ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 26 | remaining: 1165s    
step 00498 (67.6%) | loss: 0.061214 | lrm: 0.65 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 26 | remaining: 1160s    
step 00499 (67.8%) | loss: 0.060360 | lrm: 0.64 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 26 | remaining: 1155s    
step 00500 (67.9%) | loss: 0.059815 | lrm: 0.64 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 26 | remaining: 1150s    
step 00501 (68.1%) | loss: 0.059005 | lrm: 0.64 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 26 | remaining: 1145s    
step 00502 (68.2%) | loss: 0.059433 | lrm: 0.64 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 26 | remaining: 1140s    
step 00503 (68.3%) | loss: 0.059169 | lrm: 0.63 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 26 | remaining: 1135s    
step 00504 (68.5%) | loss: 0.058464 | lrm: 0.63 | dt: 4994ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 26 | remaining: 1130s    
step 00505 (68.6%) | loss: 0.056385 | lrm: 0.63 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 26 | remaining: 1125s    
step 00506 (68.7%) | loss: 0.055815 | lrm: 0.63 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 26 | remaining: 1120s    
step 00507 (68.9%) | loss: 0.054997 | lrm: 0.62 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 26 | remaining: 1115s    
step 00508 (69.0%) | loss: 0.053723 | lrm: 0.62 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 26 | remaining: 1110s    
step 00509 (69.2%) | loss: 0.052782 | lrm: 0.62 | dt: 4994ms | tok/sec: 26,244 | mfu: 7.4% | epoch: 26 | remaining: 1105s    
step 00510 (69.3%) | loss: 0.052515 | lrm: 0.61 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 27 | remaining: 1100s    
step 00511 (69.4%) | loss: 0.052336 | lrm: 0.61 | dt: 4994ms | tok/sec: 26,244 | mfu: 7.4% | epoch: 27 | remaining: 1095s    
step 00512 (69.6%) | loss: 0.052930 | lrm: 0.61 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 27 | remaining: 1090s    
step 00513 (69.7%) | loss: 0.052240 | lrm: 0.61 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 27 | remaining: 1085s    
step 00514 (69.9%) | loss: 0.051406 | lrm: 0.60 | dt: 4997ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 27 | remaining: 1080s    
step 00515 (70.0%) | loss: 0.049927 | lrm: 0.60 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 27 | remaining: 1075s    
step 00516 (70.1%) | loss: 0.050462 | lrm: 0.60 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 27 | remaining: 1070s    
step 00517 (70.3%) | loss: 0.050020 | lrm: 0.59 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 27 | remaining: 1065s    
step 00518 (70.4%) | loss: 0.049613 | lrm: 0.59 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 27 | remaining: 1060s    
step 00519 (70.6%) | loss: 0.049191 | lrm: 0.59 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 27 | remaining: 1055s    
step 00520 (70.7%) | loss: 0.048463 | lrm: 0.59 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 27 | remaining: 1050s    
step 00521 (70.8%) | loss: 0.048381 | lrm: 0.58 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 27 | remaining: 1045s    
step 00522 (71.0%) | loss: 0.048126 | lrm: 0.58 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 27 | remaining: 1040s    
step 00523 (71.1%) | loss: 0.047734 | lrm: 0.58 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 27 | remaining: 1035s    
step 00524 (71.2%) | loss: 0.047723 | lrm: 0.58 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 27 | remaining: 1030s    
step 00525 (71.4%) | loss: 0.045967 | lrm: 0.57 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 27 | remaining: 1025s    
step 00526 (71.5%) | loss: 0.045703 | lrm: 0.57 | dt: 4992ms | tok/sec: 26,255 | mfu: 7.4% | epoch: 27 | remaining: 1020s    
step 00527 (71.7%) | loss: 0.044796 | lrm: 0.57 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 27 | remaining: 1015s    
step 00528 (71.8%) | loss: 0.044077 | lrm: 0.56 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 27 | remaining: 1010s    
step 00529 (71.9%) | loss: 0.043621 | lrm: 0.56 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 27 | remaining: 1005s    
step 00530 (72.1%) | loss: 0.043470 | lrm: 0.56 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 28 | remaining: 1000s    
step 00531 (72.2%) | loss: 0.043008 | lrm: 0.56 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 28 | remaining: 995s    
step 00532 (72.4%) | loss: 0.042883 | lrm: 0.55 | dt: 4999ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 28 | remaining: 990s    
step 00533 (72.5%) | loss: 0.042647 | lrm: 0.55 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 28 | remaining: 985s    
step 00534 (72.6%) | loss: 0.041915 | lrm: 0.55 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 28 | remaining: 980s    
step 00535 (72.8%) | loss: 0.041410 | lrm: 0.54 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 28 | remaining: 975s    
step 00536 (72.9%) | loss: 0.041225 | lrm: 0.54 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 28 | remaining: 970s    
step 00537 (73.0%) | loss: 0.041292 | lrm: 0.54 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 28 | remaining: 965s    
step 00538 (73.2%) | loss: 0.041133 | lrm: 0.54 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 28 | remaining: 960s    
step 00539 (73.3%) | loss: 0.040719 | lrm: 0.53 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 28 | remaining: 955s    
step 00540 (73.5%) | loss: 0.039871 | lrm: 0.53 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 28 | remaining: 950s    
step 00541 (73.6%) | loss: 0.039641 | lrm: 0.53 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 28 | remaining: 945s    
step 00542 (73.7%) | loss: 0.039091 | lrm: 0.53 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 28 | remaining: 940s    
step 00543 (73.9%) | loss: 0.038821 | lrm: 0.52 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 28 | remaining: 935s    
step 00544 (74.0%) | loss: 0.038056 | lrm: 0.52 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 28 | remaining: 930s    
step 00545 (74.2%) | loss: 0.036887 | lrm: 0.52 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 28 | remaining: 925s    
step 00546 (74.3%) | loss: 0.036957 | lrm: 0.51 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 28 | remaining: 920s    
step 00547 (74.4%) | loss: 0.036188 | lrm: 0.51 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 28 | remaining: 915s    
step 00548 (74.6%) | loss: 0.035500 | lrm: 0.51 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 28 | remaining: 910s    
step 00549 (74.7%) | loss: 0.035269 | lrm: 0.51 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 28 | remaining: 905s    
step 00550 (74.9%) | loss: 0.035117 | lrm: 0.50 | dt: 4994ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 29 | remaining: 900s    
step 00551 (75.0%) | loss: 0.034702 | lrm: 0.50 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 29 | remaining: 895s    
step 00552 (75.1%) | loss: 0.034009 | lrm: 0.50 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 29 | remaining: 890s    
step 00553 (75.3%) | loss: 0.033659 | lrm: 0.49 | dt: 5002ms | tok/sec: 26,203 | mfu: 7.4% | epoch: 29 | remaining: 885s    
step 00554 (75.4%) | loss: 0.033149 | lrm: 0.49 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 29 | remaining: 880s    
step 00555 (75.5%) | loss: 0.033121 | lrm: 0.49 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 29 | remaining: 875s    
step 00556 (75.7%) | loss: 0.032921 | lrm: 0.49 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 29 | remaining: 870s    
step 00557 (75.8%) | loss: 0.033019 | lrm: 0.48 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 29 | remaining: 865s    
step 00558 (76.0%) | loss: 0.032850 | lrm: 0.48 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 29 | remaining: 860s    
step 00559 (76.1%) | loss: 0.032250 | lrm: 0.48 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 29 | remaining: 855s    
step 00560 (76.2%) | loss: 0.031734 | lrm: 0.48 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 29 | remaining: 850s    
step 00561 (76.4%) | loss: 0.032053 | lrm: 0.47 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 29 | remaining: 845s    
step 00562 (76.5%) | loss: 0.031599 | lrm: 0.47 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 29 | remaining: 840s    
step 00563 (76.7%) | loss: 0.031040 | lrm: 0.47 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 29 | remaining: 835s    
step 00564 (76.8%) | loss: 0.030272 | lrm: 0.46 | dt: 5002ms | tok/sec: 26,205 | mfu: 7.4% | epoch: 29 | remaining: 830s    
step 00565 (76.9%) | loss: 0.029914 | lrm: 0.46 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 29 | remaining: 825s    
step 00566 (77.1%) | loss: 0.029800 | lrm: 0.46 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 29 | remaining: 820s    
step 00567 (77.2%) | loss: 0.029000 | lrm: 0.46 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 29 | remaining: 815s    
step 00568 (77.4%) | loss: 0.028711 | lrm: 0.45 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 29 | remaining: 810s    
step 00569 (77.5%) | loss: 0.028520 | lrm: 0.45 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 30 | remaining: 805s    
step 00570 (77.6%) | loss: 0.028589 | lrm: 0.45 | dt: 5010ms | tok/sec: 26,162 | mfu: 7.4% | epoch: 30 | remaining: 800s    
step 00571 (77.8%) | loss: 0.028406 | lrm: 0.44 | dt: 5010ms | tok/sec: 26,164 | mfu: 7.4% | epoch: 30 | remaining: 795s    
step 00572 (77.9%) | loss: 0.027688 | lrm: 0.44 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 30 | remaining: 790s    
step 00573 (78.0%) | loss: 0.026969 | lrm: 0.44 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 30 | remaining: 785s    
step 00574 (78.2%) | loss: 0.026569 | lrm: 0.44 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 30 | remaining: 780s    
step 00575 (78.3%) | loss: 0.026323 | lrm: 0.43 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 30 | remaining: 775s    
step 00576 (78.5%) | loss: 0.026265 | lrm: 0.43 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 30 | remaining: 770s    
step 00577 (78.6%) | loss: 0.026065 | lrm: 0.43 | dt: 4992ms | tok/sec: 26,254 | mfu: 7.4% | epoch: 30 | remaining: 765s    
step 00578 (78.7%) | loss: 0.025843 | lrm: 0.43 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 30 | remaining: 760s    
step 00579 (78.9%) | loss: 0.025364 | lrm: 0.42 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 30 | remaining: 755s    
step 00580 (79.0%) | loss: 0.025228 | lrm: 0.42 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 30 | remaining: 750s    
step 00581 (79.2%) | loss: 0.025018 | lrm: 0.42 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 30 | remaining: 745s    
step 00582 (79.3%) | loss: 0.024675 | lrm: 0.41 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 30 | remaining: 740s    
step 00583 (79.4%) | loss: 0.024225 | lrm: 0.41 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 30 | remaining: 735s    
step 00584 (79.6%) | loss: 0.023493 | lrm: 0.41 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 30 | remaining: 730s    
step 00585 (79.7%) | loss: 0.023477 | lrm: 0.41 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 30 | remaining: 725s    
step 00586 (79.9%) | loss: 0.022769 | lrm: 0.40 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 30 | remaining: 720s    
step 00587 (80.0%) | loss: 0.022131 | lrm: 0.40 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 30 | remaining: 715s    
step 00588 (80.1%) | loss: 0.022002 | lrm: 0.40 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 30 | remaining: 710s    
step 00589 (80.3%) | loss: 0.021898 | lrm: 0.39 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 31 | remaining: 705s    
step 00590 (80.4%) | loss: 0.021817 | lrm: 0.39 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 31 | remaining: 700s    
step 00591 (80.5%) | loss: 0.021584 | lrm: 0.39 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 31 | remaining: 695s    
step 00592 (80.7%) | loss: 0.021292 | lrm: 0.39 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 31 | remaining: 690s    
step 00593 (80.8%) | loss: 0.020945 | lrm: 0.38 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 31 | remaining: 685s    
step 00594 (81.0%) | loss: 0.020428 | lrm: 0.38 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 31 | remaining: 680s    
step 00595 (81.1%) | loss: 0.020217 | lrm: 0.38 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 31 | remaining: 675s    
step 00596 (81.2%) | loss: 0.020215 | lrm: 0.38 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 31 | remaining: 670s    
step 00597 (81.4%) | loss: 0.019881 | lrm: 0.37 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 31 | remaining: 665s    
step 00598 (81.5%) | loss: 0.019694 | lrm: 0.37 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 31 | remaining: 660s    
step 00599 (81.7%) | loss: 0.019225 | lrm: 0.37 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 31 | remaining: 655s    
step 00600 (81.8%) | loss: 0.019188 | lrm: 0.36 | dt: 5000ms | tok/sec: 26,214 | mfu: 7.4% | epoch: 31 | remaining: 650s    
step 00601 (81.9%) | loss: 0.019231 | lrm: 0.36 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 31 | remaining: 645s    
step 00602 (82.1%) | loss: 0.018981 | lrm: 0.36 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 31 | remaining: 640s    
step 00603 (82.2%) | loss: 0.018548 | lrm: 0.36 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 31 | remaining: 635s    
step 00604 (82.4%) | loss: 0.017931 | lrm: 0.35 | dt: 4993ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 31 | remaining: 630s    
step 00605 (82.5%) | loss: 0.017511 | lrm: 0.35 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 31 | remaining: 625s    
